id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,goal,shoton,shotoff,foulcommit,card,cross,corner,possession,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
17321,15722,15722,2014/2015,27,2015-04-13 00:00:00,1722308,8019,8033,0,0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,178584.0,13515.0,93261.0,94260.0,72256.0,80194.0,69223.0,179071.0,12307.0,69238.0,206901.0,12340.0,69266.0,12374.0,69374.0,155611.0,173393.0,429870.0,69346.0,306507.0,275573.0,92718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17322,15722,15722,2014/2015,28,2015-04-18 00:00:00,1722309,1957,8028,2,1,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,450742.0,281840.0,114816.0,89827.0,38727.0,79241.0,560564.0,558136.0,116872.0,,179311.0,308842.0,503098.0,429848.0,477167.0,78537.0,412981.0,16511.0,68877.0,118530.0,465797.0,105535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17323,15722,15722,2014/2015,28,2015-04-17 00:00:00,1722310,8033,10265,2,2,1.0,2.0,4.0,6.0,8.0,5.0,7.0,3.0,1.0,9.0,5.0,1.0,2.0,4.0,6.0,8.0,1.0,3.0,5.0,7.0,9.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,11.0,12340.0,69266.0,12374.0,69374.0,155611.0,69346.0,429870.0,115253.0,173393.0,69252.0,12283.0,138159.0,174526.0,39070.0,30977.0,139895.0,183491.0,312585.0,138171.0,39069.0,488418.0,30978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17324,15722,15722,2014/2015,28,2015-04-19 00:00:00,1722311,8019,2182,1,1,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,178584.0,13515.0,179071.0,94260.0,72256.0,80194.0,93261.0,69238.0,69223.0,206901.0,10474.0,69594.0,306174.0,75578.0,189190.0,114827.0,13449.0,304855.0,274156.0,7284.0,502543.0,115585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17325,15722,15722,2014/2015,28,2015-04-18 00:00:00,1722312,8025,8030,3,0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,5.0,2.0,4.0,6.0,8.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,6.0,8.0,8.0,8.0,8.0,11.0,43313.0,522276.0,13437.0,13554.0,69428.0,172896.0,309890.0,179818.0,155638.0,176704.0,179817.0,69004.0,69043.0,237620.0,307302.0,209296.0,112656.0,206829.0,182637.0,30975.0,69637.0,496045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17326,15722,15722,2014/2015,28,2015-04-17 00:00:00,1722313,8245,1601,0,0,1.0,2.0,4.0,6.0,8.0,1.0,3.0,5.0,7.0,9.0,5.0,1.0,2.0,4.0,6.0,8.0,1.0,3.0,5.0,7.0,9.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,11.0,169906.0,36641.0,178435.0,94419.0,210721.0,280976.0,,41877.0,89828.0,31325.0,,72489.0,393287.0,68732.0,13405.0,275765.0,168232.0,68786.0,287341.0,30275.0,154928.0,115724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17327,15722,15722,2014/2015,28,2015-04-18 00:00:00,1722314,2186,8023,0,1,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,13436.0,68782.0,115190.0,13533.0,69518.0,237610.0,196238.0,502539.0,150809.0,208743.0,36050.0,69382.0,362254.0,238529.0,208388.0,558380.0,69101.0,116885.0,173993.0,186463.0,357348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17328,15722,15722,2014/2015,28,2015-04-20 00:00:00,1722315,8020,8569,2,0,1.0,3.0,5.0,7.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,107001.0,68962.0,47553.0,69533.0,72613.0,72393.0,30976.0,69009.0,10933.0,,13334.0,309050.0,154950.0,208315.0,13329.0,69249.0,13490.0,2625.0,208813.0,92223.0,4999.0,196185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17329,15722,15722,2014/2015,28,2015-04-19 00:00:00,1722316,8673,8027,2,0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,17869.0,68937.0,13376.0,72543.0,13551.0,69244.0,9086.0,189111.0,196824.0,206792.0,36640.0,114822.0,275771.0,245423.0,273458.0,68827.0,,214977.0,206830.0,470503.0,264743.0,281158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17330,15722,15722,2014/2015,29,2015-04-24 00:00:00,1722317,8027,2186,0,3,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,114822.0,275771.0,245423.0,273458.0,68827.0,214977.0,,206830.0,470503.0,264743.0,74858.0,13436.0,210978.0,13533.0,115190.0,69518.0,196238.0,237610.0,208743.0,150809.0,154433.0,36050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
